Question,Chance1_model1,Prediction1_model1,Chance2_model1,Prediction2_model1,Chance3_model1,Prediction3_model1,Chance1_model2,Prediction1_model2,Chance2_model2,Prediction2_model2,Chance3_model2
What are some essential tips for effective time management and productivity?,0.1173177666165105,114-docs-automation-flow-control-optimize-time-.md,0.0899413357930248,268-docs-campaign-inserts-.md,0.0826933066900183,30-docs-analytics-segmentations-introduction-to-segmentations-.md,0.8029670119285583,96-docs-automation-introduction-to-automation-.md,0.8008404970169067,389-docs-settings-configuration-time-optimizer-.md,0.7859066724777222
Can you explain the basic principles of stock market investing?,0.0453725881467482,110-docs-automation-operation-.md,0.043720403276829,259-docs-campaign-recommendations-v2-recommendation-filters-examples-.md,0.0416123438548059,374-docs-settings-tool-woocommerce-integration-.md,0.7609209716320038,390-docs-settings-report-.md,0.7627623975276947,98-docs-automation-creating-automation-.md,0.7596454918384552
"Do you enjoy reading books? If yes, what genre?",0.107409302674444,281-docs-assets-events-importing-events-.md,0.0747201593294265,388-docs-settings-configuration-non-unique-emails-.md,0.066502528248771,372-docs-settings-tool-magento-integration-.md,0.7723540961742401,255-docs-campaign-recommendations-v2-creating-recommendation-campaign-.md,0.7060939967632294,390-docs-settings-report-.md,0.7021695375442505
Have you ever participated in a sports event or competition?,0.1068706613890955,276-docs-assets-events-.md,0.0960927290156078,277-docs-assets-events-introduction-to-events-.md,0.091308753081419,278-docs-assets-events-event-definitions-.md,0.7359218448400497,373-docs-settings-tool-magento-integration-multistore-support-.md,0.7353536188602448,91-docs-analytics-i_profile-filter-.md,0.5593306728680485
How do you like to relax after a long day?,0.1654552693062106,283-docs-assets-events-event-reference-default-events-.md,0.0750210725957141,264-docs-campaign-personalized-promotions-introduction-to-ai-promotions-.md,0.0643651727020113,90-docs-analytics-i_date-filters-.md,0.7506053745746613,389-docs-settings-configuration-time-optimizer-.md,0.7328503131866455,389-docs-settings-configuration-time-optimizer-.md,0.7294738739728928
Do you prefer spending time indoors or outdoors?,0.0730097006292797,114-docs-automation-flow-control-optimize-time-.md,0.0585542926863902,389-docs-settings-configuration-time-optimizer-.md,0.0567906894408359,123-docs-automation-actions-send-email-.md,0.7118882387876511,222-docs-campaign-Mobile-mandatory_upgrade-.md,0.7007727026939392,239-docs-campaign-Webpush-creating-webpush-campaigns-.md,0.6994107514619827
Have you ever participated in a charity event or volunteered for a cause you believe in?,0.0917820169304115,276-docs-assets-events-.md,0.082525778045759,277-docs-assets-events-introduction-to-events-.md,0.078417232683737,278-docs-assets-events-event-definitions-.md,0.7047620117664337,146-docs-automation-integration-facebook-send-custom-event-.md,0.7035662233829498,144-docs-automation-integration-facebook-send-custom-audience-.md,0.6986493617296219
What are some hiking trails with beautiful views that you would recommend?,0.1372653001041959,261-docs-campaign-recommendations-v2-recommendation-statistics-.md,0.1271273525298936,241-docs-campaign-screen-views-whats-new-.md,0.1203720305412558,250-docs-campaign-recommendations-v2-.md,0.7277428954839706,255-docs-campaign-recommendations-v2-creating-recommendation-campaign-.md,0.7099509388208389,390-docs-settings-report-.md,0.5209303631520377
Which books have had the biggest impact on your life and why?,0.0378371162404802,127-docs-automation-actions-send-webpush-node-.md,0.0150444295270836,257-docs-campaign-recommendations-v2-creating-attribute-recommendations-.md,0.0146263788089524,101-docs-automation-triggers-audience-node-.md,0.7750937938690186,255-docs-campaign-recommendations-v2-creating-recommendation-campaign-.md,0.7276819050312042,390-docs-settings-report-.md,0.7106933146715164
Can you share a favorite recipe that you enjoy cooking at home?,0.1000334219345115,20-docs-analytics-analytics-dashboard-sharing-dashboards-.md,0.0260209648167744,16-docs-analytics-analytics-dashboard-.md,0.0217041556713306,288-docs-assets-events-event-reference-items-.md,0.7368422448635101,257-docs-campaign-recommendations-v2-creating-attribute-recommendations-.md,0.7362625002861023,102-docs-automation-triggers-client-event-node-.md,0.7356969118118286
What are your top travel destinations that you would love to visit in the future?,0.0420211172404266,65-docs-analytics-sankey-charts-previewing-sankey-charts-.md,0.0404819792051342,102-docs-automation-triggers-client-event-node-.md,0.0400262074782894,56-docs-analytics-reports-introduction-to-reports-.md,0.7219289988279343,255-docs-campaign-recommendations-v2-creating-recommendation-campaign-.md,0.7145475298166275,390-docs-settings-report-.md,0.5268763393716673
How do you stay motivated and productive during busy workweeks?,0.0796535413649975,103-docs-automation-triggers-businees-event-trigger-.md,0.0704555326642131,203-docs-campaign-e-mail-introduction-to-email-campaigns-.md,0.0597568874553137,17-docs-analytics-analytics-dashboard-introduction-to-dashboards-.md,0.7635112106800079,96-docs-automation-introduction-to-automation-.md,0.7470572888851166,96-docs-automation-introduction-to-automation-.md,0.563445065225535
What are some of your favorite hobbies or activities outside of work?,0.0519406168474134,276-docs-assets-events-.md,0.0416415157550279,101-docs-automation-triggers-audience-node-.md,0.040030269849909,345-docs-settings-business-profile-cloning-objects-.md,0.7385958135128021,255-docs-campaign-recommendations-v2-creating-recommendation-campaign-.md,0.7343153357505798,65-docs-analytics-sankey-charts-previewing-sankey-charts-.md,0.7290647029876709
Can you recommend any movies or TV series that you've recently enjoyed?,0.0948032319569299,250-docs-campaign-recommendations-v2-.md,0.0907719995013251,255-docs-campaign-recommendations-v2-creating-recommendation-campaign-.md,0.0882630416049141,262-docs-campaign-recommendations-v2-distributing-recommendations-.md,0.734350860118866,255-docs-campaign-recommendations-v2-creating-recommendation-campaign-.md,0.723064735531807,237-docs-campaign-Webpush-two-step-agreement-form-.md,0.7207730263471603
What is your go-to workout routine or exercise regimen?,0.0,99-docs-automation-triggers-.md,0.0,98-docs-automation-creating-automation-.md,0.0,97-docs-automation-automation-dictionary-.md,0.744976133108139,389-docs-settings-configuration-time-optimizer-.md,0.7333157956600189,90-docs-analytics-i_date-filters-.md,0.5599263014549605
Are there any specific personal goals that you are currently working towards?,0.1526871436741806,259-docs-campaign-recommendations-v2-recommendation-filters-examples-.md,0.1488199481667797,186-docs-automation-data-transformation-and-imports-creating-data-transformation-.md,0.1252976240809137,300-docs-assets-imports-.md,0.7303229421377182,15-docs-analytics-.md,0.7269997894763947,255-docs-campaign-recommendations-v2-creating-recommendation-campaign-.md,0.7265510112047195
How do you balance your professional and personal life to maintain overall well-being?,0.0608416957241289,263-docs-campaign-personalized-promotions-.md,0.0586586487184849,265-docs-campaign-personalized-promotions-creating-ai-promotions-.md,0.0434888693742178,315-docs-assets-schema-builder-introduction-to-schema-builder-.md,0.7272957861423492,255-docs-campaign-recommendations-v2-creating-recommendation-campaign-.md,0.7257934063673019,96-docs-automation-introduction-to-automation-.md,0.7235881090164185
"Have you ever traveled to a country outside of your own? If so, where did you go and what was your favorite experience?",0.0392298633749063,63-docs-analytics-sankey-charts-introduction-to-sankey-charts-.md,0.0363606325823872,0-docs-ai-search-introduction-to-ai-search-.md,0.0245692813368627,200-docs-automation-using-event-expressions-automation-.md,0.6900917887687683,390-docs-settings-report-.md,0.6836867481470108,335-docs-crm-client-list-.md,0.4729745115699288
What is your go-to hobby or activity for relaxation or stress relief?,0.0287278499843377,101-docs-automation-triggers-audience-node-.md,0.0266950541015927,336-docs-crm-crm-profile-.md,0.0243185004498136,277-docs-assets-events-introduction-to-events-.md,0.7304976433515549,255-docs-campaign-recommendations-v2-creating-recommendation-campaign-.md,0.725532665848732,265-docs-campaign-personalized-promotions-creating-ai-promotions-.md,0.724902480840683
What is your favorite type of cuisine and do you have a favorite restaurant that serves it?,0.0486059079448645,288-docs-assets-events-event-reference-items-.md,0.0325511566347509,276-docs-assets-events-.md,0.0227538605219501,272-docs-assets-catalogs-creating-catalogs-.md,0.7397840768098831,257-docs-campaign-recommendations-v2-creating-attribute-recommendations-.md,0.74112468957901,102-docs-automation-triggers-client-event-node-.md,0.7276441305875778
"Do you prefer spending time outside or indoors, and why?",0.0793479622868027,114-docs-automation-flow-control-optimize-time-.md,0.0636376230523373,389-docs-settings-configuration-time-optimizer-.md,0.0617209144148415,123-docs-automation-actions-send-email-.md,0.6998661160469055,222-docs-campaign-Mobile-mandatory_upgrade-.md,0.6944658309221268,90-docs-analytics-i_date-filters-.md,0.6917792111635208
"If you won a million dollars in the lottery, how would you use the money?",0.0441429012384429,101-docs-automation-triggers-audience-node-.md,0.0351434593028822,323-docs-predictions-predictions-introduction-.md,0.0343605830967145,301-docs-assets-imports-introduction-to-imports-.md,0.7306052446365356,146-docs-automation-integration-facebook-send-custom-event-.md,0.728890672326088,144-docs-automation-integration-facebook-send-custom-audience-.md,0.7272952944040298
"Have you ever visited a foreign country? If so, which one was your favorite?",0.0459761143404784,102-docs-automation-triggers-client-event-node-.md,0.0426647835675067,109-docs-automation-conditions-client-event-filter-node-.md,0.0410470040554715,92-docs-analytics-i_events-parameter-operators-.md,0.6940222084522247,194-docs-automation-data-transformation-and-imports-transformations-and-data-operators-filter-rows-.md,0.6896826773881912,390-docs-settings-report-.md,0.4797417514563169
Do you prefer cats or dogs as pets? Why?,0.0488645065417885,30-docs-analytics-segmentations-introduction-to-segmentations-.md,0.0398452434219135,264-docs-campaign-personalized-promotions-introduction-to-ai-promotions-.md,0.0344384989786455,29-docs-analytics-segmentations-.md,0.7184570133686066,222-docs-campaign-Mobile-mandatory_upgrade-.md,0.7113343775272369,239-docs-campaign-Webpush-creating-webpush-campaigns-.md,0.7070507556200027
"Do you enjoy playing any musical instruments? If so, which ones?",0.0129730273562421,104-docs-automation-triggers-scheduled-run-.md,0.0126333841003641,130-docs-automation-actions-synerise-integrations-import-customers-.md,0.0126171480166861,96-docs-automation-introduction-to-automation-.md,0.7017878293991089,390-docs-settings-report-.md,0.6946333944797516,255-docs-campaign-recommendations-v2-creating-recommendation-campaign-.md,0.6891322284936905
"Have you ever tried any extreme sports? If not, which one would you like to try?",0.0930760966987134,96-docs-automation-introduction-to-automation-.md,0.0661585722333935,323-docs-predictions-predictions-introduction-.md,0.0337580367272329,200-docs-automation-using-event-expressions-automation-.md,0.695273756980896,255-docs-campaign-recommendations-v2-creating-recommendation-campaign-.md,0.7016269713640213,101-docs-automation-triggers-audience-node-.md,0.6826775968074799
Do you enjoy indoor or outdoor activities more?,0.0368023026697529,101-docs-automation-triggers-audience-node-.md,0.0341981547998846,336-docs-crm-crm-profile-.md,0.0311536301712972,277-docs-assets-events-introduction-to-events-.md,0.7196660339832306,277-docs-assets-events-introduction-to-events-.md,0.7166971415281296,15-docs-analytics-.md,0.7085063010454178
Do you prefer movies or TV shows?,0.0631163880213912,344-docs-settings-business-profile-account-.md,0.0594853539885116,30-docs-analytics-segmentations-introduction-to-segmentations-.md,0.0588947954432937,231-docs-campaign-dynamiccontent-removing-dynamic-content-.md,0.7318678647279739,222-docs-campaign-Mobile-mandatory_upgrade-.md,0.7247891277074814,239-docs-campaign-Webpush-creating-webpush-campaigns-.md,0.721208244562149
What is the best type of exercise to improve flexibility?,0.0635004600170195,114-docs-automation-flow-control-optimize-time-.md,0.0628731457168433,264-docs-campaign-personalized-promotions-introduction-to-ai-promotions-.md,0.0589864646286464,323-docs-predictions-predictions-introduction-.md,0.7268023639917374,129-docs-automation-actions-synerise-integrations-.md,0.7192673981189728,65-docs-analytics-sankey-charts-previewing-sankey-charts-.md,0.7086641937494278
How do you choose the perfect vacation destination?,0.0939481799665903,91-docs-analytics-i_profile-filter-.md,0.0550800272643154,89-docs-analytics-analytics-scenarios-connecting-events-in-crm-.md,0.0415417704159424,64-docs-analytics-sankey-charts-creating-sankey-charts-.md,0.7475693374872208,73-docs-analytics-geoanalytics-.md,0.7475693374872208,74-docs-analytics-geoanalytics-introduction-to-geoanalytics-.md,0.5772842401989009
